employer_id,employer_name,employer_url,vacancy_id,vacancy_name,vacancy_url,query
4219,T2,https://hh.ru/employer/4219,128387829,Оператор call-центра,https://hh.ru/vacancy/128387829,контакт-центр
4219,T2,https://hh.ru/employer/4219,128746245,Оператор call-центра,https://hh.ru/vacancy/128746245,контакт-центр
4219,T2,https://hh.ru/employer/4219,127069542,Оператор call-центра,https://hh.ru/vacancy/127069542,контакт-центр
11365834,РИФ,https://hh.ru/employer/11365834,127786509,Агент по продажам (входящие заявки),https://hh.ru/vacancy/127786509,контакт-центр
4934,билайн,https://hh.ru/employer/4934,128383099,Специалист офиса обслуживания,https://hh.ru/vacancy/128383099,контакт-центр
5100342,Eltex Elektrostatik GmbH,https://hh.ru/employer/5100342,128753775,Инженер по продажам,https://hh.ru/vacancy/128753775,контакт-центр
4426410,MIRAPHONE,https://hh.ru/employer/4426410,128138817,Оператор call-центра (чаты/звонки),https://hh.ru/vacancy/128138817,контакт-центр
847813,Важная персона-Авто,https://hh.ru/employer/847813,128869333,Администратор,https://hh.ru/vacancy/128869333,контакт-центр
12070215,Лузан Холдинг,https://hh.ru/employer/12070215,127953609,Менеджер по продажам в отель,https://hh.ru/vacancy/127953609,контакт-центр
2961415,Формула,https://hh.ru/employer/2961415,128869254,Менеджер,https://hh.ru/vacancy/128869254,контакт-центр
4934,билайн,https://hh.ru/employer/4934,128382895,Начинающий специалист,https://hh.ru/vacancy/128382895,контакт-центр
12224152,Цифровые легенды,https://hh.ru/employer/12224152,128869184,Менеджер по продаже билетов (B2B),https://hh.ru/vacancy/128869184,контакт-центр
567851,Евро Сервис,https://hh.ru/employer/567851,128382873,Менеджер по привлечению клиентов (грузовой автотехцентр),https://hh.ru/vacancy/128382873,контакт-центр
47939,Ак Барс Банк,https://hh.ru/employer/47939,128052716,Консультант службы поддержки,https://hh.ru/vacancy/128052716,контакт-центр
4181,Банк ВТБ (ПАО),https://hh.ru/employer/4181,127607499,Клиентский менеджер,https://hh.ru/vacancy/127607499,контакт-центр
1320790,АБК,https://hh.ru/employer/1320790,128868971,Специалист по работе с клиентами (г. Орел),https://hh.ru/vacancy/128868971,контакт-центр
12340901,Независимый центр списания долгов,https://hh.ru/employer/12340901,127596044,Менеджер по работе с клиентами (в сфере банкротства физических лиц),https://hh.ru/vacancy/127596044,контакт-центр
1320790,АБК,https://hh.ru/employer/1320790,125249742,"Старший специалист по работе с клиентами, г. Орел",https://hh.ru/vacancy/125249742,контакт-центр
9457180,МобайлЦентр,https://hh.ru/employer/9457180,128138473,Продавец‑консультант в салон T2 (торговый остров в «Гипер Магнит Экстра»),https://hh.ru/vacancy/128138473,контакт-центр
9498120,Яндекс Команда для бизнеса,https://hh.ru/employer/9498120,128868919,Специалист поддержки (тест),https://hh.ru/vacancy/128868919,контакт-центр
4934,билайн,https://hh.ru/employer/4934,128707221,Начинающий специалист в офис продаж,https://hh.ru/vacancy/128707221,контакт-центр
4934,билайн,https://hh.ru/employer/4934,128382661,Продавец-консультант в салон связи,https://hh.ru/vacancy/128382661,контакт-центр
3983,Safmar Hotels,https://hh.ru/employer/3983,128868873,Администратор службы приема и размещения в гостиницу Лесная Сафмар 4*,https://hh.ru/vacancy/128868873,контакт-центр
4672638,Орхидея,https://hh.ru/employer/4672638,128753429,Оператор call-центра,https://hh.ru/vacancy/128753429,контакт-центр
683931,Сантехника-Онлайн,https://hh.ru/employer/683931,128868855,Техник-электрик,https://hh.ru/vacancy/128868855,контакт-центр
5331842,Самокат (ООО ИЗИ Лоджистик — партнер сервиса),https://hh.ru/employer/5331842,101273146,Менеджер по персоналу,https://hh.ru/vacancy/101273146,контакт-центр
5331842,Самокат (ООО ИЗИ Лоджистик — партнер сервиса),https://hh.ru/employer/5331842,101273110,Менеджер по персоналу,https://hh.ru/vacancy/101273110,контакт-центр
5331842,Самокат (ООО ИЗИ Лоджистик — партнер сервиса),https://hh.ru/employer/5331842,101273125,Менеджер по персоналу,https://hh.ru/vacancy/101273125,контакт-центр
5331842,Самокат (ООО ИЗИ Лоджистик — партнер сервиса),https://hh.ru/employer/5331842,101273142,Менеджер по персоналу,https://hh.ru/vacancy/101273142,контакт-центр
5331842,Самокат (ООО ИЗИ Лоджистик — партнер сервиса),https://hh.ru/employer/5331842,101273134,Менеджер по персоналу,https://hh.ru/vacancy/101273134,контакт-центр
5331842,Самокат (ООО ИЗИ Лоджистик — партнер сервиса),https://hh.ru/employer/5331842,101273130,Менеджер по персоналу,https://hh.ru/vacancy/101273130,контакт-центр
5331842,Самокат (ООО ИЗИ Лоджистик — партнер сервиса),https://hh.ru/employer/5331842,101273138,Менеджер по персоналу,https://hh.ru/vacancy/101273138,контакт-центр
5331842,Самокат (ООО ИЗИ Лоджистик — партнер сервиса),https://hh.ru/employer/5331842,101273127,Менеджер по персоналу,https://hh.ru/vacancy/101273127,контакт-центр
